"id","created_at","latitude","longitude"
"35","2026-06-01T13:13:53.051771","37.282364","127.04393599999999"
"36","2026-06-01T13:13:53.054771","37.282382000000005","127.04391799999999"
"37","2026-06-01T13:13:53.055770","37.2824","127.0439"
"38","2026-06-01T13:13:53.057771","37.281628","127.04477200000001"
"39","2026-06-01T13:13:53.058771","37.281646","127.04475400000001"
"40","2026-06-01T13:13:53.059771","37.281664","127.044736"
"41","2026-06-01T13:13:53.060772","37.281682","127.044718"
"42","2026-06-01T13:13:53.061771","37.2817","127.0447"
"43","2026-06-01T13:13:53.062772","37.281718","127.04468200000001"
"44","2026-06-01T13:13:53.063770","37.281736","127.04466400000001"
"45","2026-06-01T13:13:53.063770","37.281754","127.044646"
"46","2026-06-01T13:13:53.064771","37.281772000000004","127.044628"
"47","2026-06-01T13:13:53.065772","37.281639999999996","127.044784"
"48","2026-06-01T13:13:53.068771","37.281658","127.04476600000001"
"49","2026-06-01T13:13:53.070770","37.281676","127.044748"
"50","2026-06-01T13:13:53.073770","37.282928","127.044172"
"51","2026-06-01T13:13:53.074770","37.282946","127.044154"
"52","2026-06-01T13:13:53.076771","37.282964","127.044136"
"53","2026-06-01T13:13:53.077771","37.282982000000004","127.044118"
"54","2026-06-01T13:13:53.078770","37.283","127.0441"
"55","2026-06-01T13:13:53.079771","37.283018","127.044082"
"56","2026-06-01T13:13:53.080770","37.283036","127.044064"
"57","2026-06-01T13:13:53.081770","37.283054","127.044046"
"58","2026-06-01T13:13:53.082770","37.282128","127.044972"
"59","2026-06-01T13:13:53.082770","37.282146000000004","127.044954"
"60","2026-06-01T13:13:53.084771","37.282164","127.04493599999999"
"61","2026-06-01T13:13:53.088771","37.282182000000006","127.044918"
"62","2026-06-01T13:13:53.089771","37.2822","127.0449"
"63","2026-06-01T13:13:53.090770","37.282218","127.044882"
"64","2026-06-01T13:13:53.090770","37.282236000000005","127.044864"
"65","2026-06-01T13:13:53.091771","37.282254","127.04484599999999"
"66","2026-06-01T13:13:53.092771","37.282272000000006","127.044828"
"67","2026-06-01T13:13:53.095770","37.28214","127.044984"
"68","2026-06-01T13:13:53.100784","37.282158","127.044966"
"69","2026-06-01T13:13:53.102779","37.282176","127.04494799999999"
"70","2026-06-01T13:13:53.103779","37.282194000000004","127.04493"
"71","2026-06-01T13:13:53.104780","37.282212","127.044912"
"72","2026-06-01T13:13:53.104780","37.28223","127.044894"
"73","2026-06-01T13:13:53.107780","37.281828","127.043672"
"74","2026-06-01T13:13:53.108779","37.281846","127.043654"
"75","2026-06-01T13:13:53.109778","37.281864","127.04363599999999"
"76","2026-06-01T13:13:53.110779","37.282627999999995","127.045472"
"77","2026-06-01T13:13:53.112780","37.282646","127.045454"
"78","2026-06-01T13:13:53.113779","37.282664","127.045436"
"79","2026-06-01T13:13:53.114286","37.282682","127.045418"
"80","2026-06-01T13:13:53.115292","37.2827","127.0454"
"81","2026-06-01T13:13:53.116299","37.282717999999996","127.045382"
"82","2026-06-01T13:13:53.116299","37.282736","127.045364"
"83","2026-06-01T13:13:53.117292","37.282754","127.045346"
"84","2026-06-01T13:13:53.120292","37.282772","127.045328"
"85","2026-06-01T13:13:53.120292","37.282639999999994","127.045484"
"86","2026-06-01T13:13:53.121292","37.283328","127.04437200000001"
"87","2026-06-01T13:13:53.122294","37.283346","127.04435400000001"
"88","2026-06-01T13:13:53.123295","37.283364","127.044336"
"89","2026-06-01T13:13:53.124292","37.283382","127.044318"
"90","2026-06-01T13:13:53.125291","37.2834","127.0443"
"91","2026-06-01T13:13:53.125291","37.283418","127.04428200000001"
"92","2026-06-01T13:13:53.128292","37.281727999999994","127.045272"
"93","2026-06-01T13:13:53.129293","37.281746","127.045254"
"94","2026-06-01T13:13:53.130291","37.281763999999995","127.04523599999999"
"95","2026-06-01T13:13:53.133291","37.281782","127.04521799999999"
"96","2026-06-01T13:13:53.133291","37.2818","127.0452"
"97","2026-06-01T13:13:53.134292","37.281817999999994","127.045182"
"98","2026-06-01T13:13:53.135292","37.281836","127.045164"
"99","2026-06-01T13:13:53.136292","37.281853999999996","127.04514599999999"
"100","2026-06-01T13:13:53.137292","37.281872","127.04512799999999"
"101","2026-06-01T13:13:53.137292","37.28173999999999","127.045284"
"102","2026-06-01T13:13:53.138293","37.281757999999996","127.045266"
"103","2026-06-01T13:13:53.139293","37.281775999999994","127.04524799999999"
"104","2026-06-01T13:13:53.139293","37.281794","127.04522999999999"
"105","2026-06-01T13:13:53.142291","37.281811999999995","127.04521199999999"
"106","2026-06-01T13:13:53.143292","37.28182999999999","127.045194"
"107","2026-06-01T13:13:53.144292","37.281848","127.045176"
"108","2026-06-01T13:13:53.145292","37.281865999999994","127.04515799999999"
"109","2026-06-01T13:13:53.146292","37.281884","127.04513999999999"
"110","2026-06-01T13:13:53.146292","37.281752","127.045296"
"111","2026-06-01T13:13:53.147293","37.28177","127.045278"
"112","2026-06-01T13:13:53.148292","37.281788","127.04525999999998"
"113","2026-06-01T13:13:53.149292","37.281806","127.04524199999999"
"114","2026-06-01T13:13:53.149292","37.282427999999996","127.043172"
"115","2026-06-01T13:13:53.150293","37.282446","127.043154"
"116","2026-06-01T13:13:53.150293","37.283027999999995","127.042972"
"117","2026-06-01T13:13:53.152292","37.283046","127.04295400000001"
"118","2026-06-01T13:13:53.153292","37.283063999999996","127.042936"
"119","2026-06-01T13:13:53.154292","37.283082","127.042918"
"120","2026-06-01T13:13:53.155291","37.2831","127.0429"
"121","2026-06-01T13:13:53.156291","37.283117999999995","127.042882"
"122","2026-06-01T13:13:53.156291","37.283136","127.04286400000001"
"123","2026-06-01T13:13:53.157292","37.283153999999996","127.042846"
"124","2026-06-01T13:13:53.158291","37.283172","127.042828"
"125","2026-06-01T13:13:53.158291","37.28303999999999","127.042984"
"126","2026-06-01T13:13:53.160292","37.283058","127.042966"
"127","2026-06-01T13:13:53.160292","37.283075999999994","127.042948"
"128","2026-06-01T13:13:53.161292","37.283094","127.04293"
"129","2026-06-01T13:13:53.162292","37.283111999999996","127.042912"
"130","2026-06-01T13:13:53.163291","37.28312999999999","127.042894"
"131","2026-06-01T13:13:53.163291","37.283148","127.042876"
"132","2026-06-01T13:13:53.164292","37.283165999999994","127.042858"
"133","2026-06-01T13:13:53.165291","37.283184","127.04284"
"134","2026-06-01T13:13:53.166291","37.281527999999994","127.044072"
"135","2026-06-01T13:13:53.167291","37.28192799999999","127.042772"
"136","2026-06-01T13:13:53.169292","37.281946","127.042754"
"137","2026-06-01T13:13:53.173291","37.281963999999995","127.04273599999999"
"138","2026-06-01T13:13:53.174292","37.281982","127.042718"
"139","2026-06-01T13:13:53.175295","37.282","127.0427"
"140","2026-06-01T13:13:53.176291","37.282928","127.044672"
"141","2026-06-01T13:13:53.177292","37.282946","127.04465400000001"
"142","2026-06-01T13:13:53.178292","37.282964","127.044636"
"143","2026-06-01T13:13:53.179292","37.282982000000004","127.044618"
"144","2026-06-01T13:13:53.180291","37.283","127.0446"
"145","2026-06-01T13:13:53.181295","37.283018","127.044582"
"146","2026-06-01T13:13:53.182291","37.283036","127.04456400000001"
"147","2026-06-01T13:13:53.183292","37.283054","127.044546"
"148","2026-06-01T13:13:53.183292","37.283072000000004","127.044528"
"149","2026-06-01T13:13:53.185291","37.282939999999996","127.044684"
"150","2026-06-01T13:13:53.186295","37.282958","127.044666"
"151","2026-06-01T13:13:53.186295","37.282976","127.044648"
"152","2026-06-01T13:13:53.187292","37.282728","127.043572"
"153","2026-06-01T13:13:53.188292","37.282746","127.043554"
"154","2026-06-01T13:13:53.188292","37.282764","127.04353599999999"
"155","2026-06-01T13:13:53.189292","37.282782000000005","127.04351799999999"
"156","2026-06-01T13:13:53.190292","37.2828","127.0435"
"157","2026-06-01T13:13:53.191292","37.282818","127.043482"
"158","2026-06-01T13:13:53.196291","37.282836","127.043464"
"159","2026-06-01T13:13:53.197291","37.282854","127.04344599999999"
"160","2026-06-01T13:13:53.198291","37.281428","127.044872"
"161","2026-06-01T13:13:53.199297","37.281446","127.044854"
"162","2026-06-01T13:13:53.200299","37.281464","127.04483599999999"
"163","2026-06-01T13:13:53.202297","37.281482000000004","127.04481799999999"
"164","2026-06-01T13:13:53.203296","37.2815","127.0448"
"165","2026-06-01T13:13:53.204296","37.281518","127.044782"
"166","2026-06-01T13:13:53.205296","37.281536","127.044764"
"167","2026-06-01T13:13:53.205296","37.281554","127.04474599999999"
"168","2026-06-01T13:13:53.206296","37.281572000000004","127.04472799999999"
"169","2026-06-01T13:13:53.207295","37.281439999999996","127.044884"
"170","2026-06-01T13:13:53.207295","37.281458","127.044866"
"171","2026-06-01T13:13:53.208296","37.281476","127.04484799999999"
"172","2026-06-01T13:13:53.209296","37.281494","127.04482999999999"
"173","2026-06-01T13:13:53.210297","37.281512","127.044812"
"174","2026-06-01T13:13:53.211296","37.28153","127.044794"
"175","2026-06-01T13:13:53.214807","37.282528","127.045772"
"176","2026-06-01T13:13:53.227807","37.282546","127.045754"
"177","2026-06-01T13:13:53.231807","37.282564","127.04573599999999"
"178","2026-06-01T13:13:53.235807","37.283427999999994","127.04387200000001"
"179","2026-06-01T13:13:53.237808","37.283446","127.04385400000001"
"180","2026-06-01T13:13:53.238807","37.283463999999995","127.043836"
"181","2026-06-01T13:13:53.238807","37.283482","127.043818"
"182","2026-06-01T13:13:53.239807","37.2835","127.0438"
"183","2026-06-01T13:13:53.240807","37.283517999999994","127.04378200000001"
"184","2026-06-01T13:13:53.240807","37.283536","127.04376400000001"
"185","2026-06-01T13:13:53.242807","37.283553999999995","127.043746"
"186","2026-06-01T13:13:53.243808","37.283572","127.043728"
"187","2026-06-01T13:13:53.245808","37.28343999999999","127.043884"
"188","2026-06-01T13:13:53.246807","37.281327999999995","127.04347200000001"
"189","2026-06-01T13:13:53.247807","37.281346","127.04345400000001"
"190","2026-06-01T13:13:53.247807","37.281363999999996","127.043436"
"191","2026-06-01T13:13:53.248807","37.281382","127.043418"
"192","2026-06-01T13:13:53.249807","37.2814","127.0434"
"193","2026-06-01T13:13:53.249807","37.281417999999995","127.04338200000001"
"194","2026-06-01T13:13:53.250807","37.283628","127.044972"
"195","2026-06-01T13:13:53.250807","37.283646000000005","127.044954"
"196","2026-06-01T13:13:53.251807","37.283664","127.04493599999999"
"197","2026-06-01T13:13:53.252808","37.283682000000006","127.044918"
"198","2026-06-01T13:13:53.252808","37.2837","127.0449"
"199","2026-06-01T13:13:53.253808","37.283718","127.044882"
"200","2026-06-01T13:13:53.254807","37.283736000000005","127.044864"
"201","2026-06-01T13:13:53.254807","37.283754","127.04484599999999"
"202","2026-06-01T13:13:53.255808","37.283772000000006","127.044828"
"203","2026-06-01T13:13:53.256808","37.28364","127.044984"
"204","2026-06-01T13:13:53.257808","37.283658","127.044966"
"205","2026-06-01T13:13:53.258807","37.283676","127.04494799999999"
"206","2026-06-01T13:13:53.258807","37.283694000000004","127.04493"
"207","2026-06-01T13:13:53.260807","37.283712","127.044912"
"208","2026-06-01T13:13:53.261808","37.28373","127.044894"
"209","2026-06-01T13:13:53.261808","37.283748","127.044876"
"210","2026-06-01T13:13:53.262808","37.283766","127.04485799999999"
"211","2026-06-01T13:13:53.262808","37.283784000000004","127.04484"
"212","2026-06-01T13:13:53.263807","37.283652000000004","127.044996"
"213","2026-06-01T13:13:53.264807","37.28367000000001","127.044978"
"214","2026-06-01T13:13:53.264807","37.283688000000005","127.04495999999999"
"215","2026-06-01T13:13:53.265807","37.28370600000001","127.04494199999999"
"216","2026-06-01T13:13:53.266807","37.282028","127.042572"
"217","2026-06-01T13:13:53.266807","37.282046","127.04255400000001"
"218","2026-06-01T13:13:53.268808","37.283927999999996","127.044172"
"219","2026-06-01T13:13:53.269808","37.283946","127.044154"
"220","2026-06-01T13:13:53.269808","37.283964","127.044136"
"221","2026-06-01T13:13:53.270807","37.283982","127.044118"
"222","2026-06-01T13:13:53.270807","37.284","127.0441"
"223","2026-06-01T13:13:53.271807","37.284017999999996","127.044082"
"224","2026-06-01T13:13:53.272808","37.284036","127.044064"
"225","2026-06-01T13:13:53.272808","37.284054","127.044046"
"226","2026-06-01T13:13:53.273807","37.284072","127.044028"
"227","2026-06-01T13:13:53.274807","37.283939999999994","127.044184"
"228","2026-06-01T13:13:53.274807","37.283958","127.044166"
"229","2026-06-01T13:13:53.274807","37.283975999999996","127.04414799999999"
"230","2026-06-01T13:13:53.275807","37.283994","127.04413"
"231","2026-06-01T13:13:53.277807","37.284012","127.044112"
"232","2026-06-01T13:13:53.278808","37.284029999999994","127.044094"
"233","2026-06-01T13:13:53.278808","37.284048","127.044076"
"234","2026-06-01T13:13:53.279807","37.284065999999996","127.04405799999999"
"235","2026-06-01T13:13:53.279807","37.284084","127.04404"
"236","2026-06-01T13:13:53.280808","37.281828","127.04607200000001"
"237","2026-06-01T13:13:53.280808","37.282827999999995","127.046272"
"238","2026-06-01T13:13:53.281807","37.282846","127.046254"
"239","2026-06-01T13:13:53.281807","37.282864","127.046236"
"240","2026-06-01T13:13:53.281807","37.282882","127.046218"
"241","2026-06-01T13:13:53.282807","37.2829","127.0462"
"242","2026-06-01T13:13:53.283807","37.281228","127.045672"
"243","2026-06-01T13:13:53.283807","37.281246","127.045654"
"244","2026-06-01T13:13:53.284807","37.281264","127.04563599999999"
"245","2026-06-01T13:13:53.286811","37.281282000000004","127.04561799999999"
"246","2026-06-01T13:13:53.287807","37.2813","127.0456"
"247","2026-06-01T13:13:53.288807","37.281318","127.045582"
"248","2026-06-01T13:13:53.288807","37.281336","127.045564"
"249","2026-06-01T13:13:53.289807","37.281354","127.04554599999999"
"250","2026-06-01T13:13:53.290807","37.281372000000005","127.04552799999999"
"251","2026-06-01T13:13:53.292809","37.28124","127.045684"
"252","2026-06-01T13:13:53.293808","37.281258","127.045666"
"253","2026-06-01T13:13:53.294807","37.281276","127.04564799999999"
"254","2026-06-01T13:13:53.294807","37.284028","127.043272"
"255","2026-06-01T13:13:53.295811","37.284046000000004","127.043254"
"256","2026-06-01T13:13:53.295811","37.284064","127.043236"
"257","2026-06-01T13:13:53.296807","37.284082000000005","127.043218"
"258","2026-06-01T13:13:53.296807","37.2841","127.0432"
"259","2026-06-01T13:13:53.296807","37.284118","127.043182"
"260","2026-06-01T13:13:53.297806","37.284136000000004","127.043164"
"261","2026-06-01T13:13:53.298807","37.284154","127.043146"
"262","2026-06-01T13:13:53.299812","37.281028","127.044272"
"263","2026-06-01T13:13:53.302812","37.281046","127.04425400000001"
"264","2026-06-01T13:13:53.303812","37.281064","127.044236"
"265","2026-06-01T13:13:53.304812","37.281082000000005","127.044218"
"266","2026-06-01T13:13:53.304812","37.2811","127.0442"
"267","2026-06-01T13:13:53.305812","37.281118","127.044182"
"268","2026-06-01T13:13:53.305812","37.281136000000004","127.04416400000001"
"269","2026-06-01T13:13:53.306812","37.281154","127.044146"
"270","2026-06-01T13:13:53.306812","37.281172000000005","127.044128"
"271","2026-06-01T13:13:53.307812","37.28104","127.044284"
"272","2026-06-01T13:13:53.307812","37.281058","127.04426600000001"
"273","2026-06-01T13:13:53.308812","37.281076","127.044248"
"274","2026-06-01T13:13:53.309812","37.281094","127.04423"
"275","2026-06-01T13:13:53.310813","37.281112","127.044212"
"276","2026-06-01T13:13:53.310813","37.28113","127.044194"
"277","2026-06-01T13:13:53.311812","37.283828","127.045372"
"278","2026-06-01T13:13:53.311812","37.283846000000004","127.045354"
"279","2026-06-01T13:13:53.312812","37.283864","127.04533599999999"
"280","2026-06-01T13:13:53.312812","37.282227999999996","127.04647200000001"
"281","2026-06-01T13:13:53.314323","37.282246","127.04645400000001"
"282","2026-06-01T13:13:53.314323","37.282264","127.046436"
"283","2026-06-01T13:13:53.315331","37.282282","127.046418"
"284","2026-06-01T13:13:53.315331","37.2823","127.0464"
"285","2026-06-01T13:13:53.316330","37.282318","127.04638200000001"
"286","2026-06-01T13:13:53.337330","37.282336","127.04636400000001"
"287","2026-06-01T13:13:53.339332","37.282354","127.046346"
"288","2026-06-01T13:13:53.340331","37.282372","127.046328"
"289","2026-06-01T13:13:53.341331","37.282239999999994","127.046484"
"290","2026-06-01T13:13:53.359333","37.280927999999996","127.043772"
"291","2026-06-01T13:13:53.361331","37.280946","127.043754"
"292","2026-06-01T13:13:53.365330","37.280964","127.043736"
"293","2026-06-01T13:13:53.366330","37.280982","127.043718"
"294","2026-06-01T13:13:53.366330","37.281","127.0437"
"295","2026-06-01T13:13:53.367331","37.281017999999996","127.043682"
"296","2026-06-01T13:13:53.369331","37.284127999999995","127.044872"
"297","2026-06-01T13:13:53.370331","37.284146","127.044854"
"298","2026-06-01T13:13:53.370331","37.284164","127.04483599999999"
"299","2026-06-01T13:13:53.371331","37.284182","127.04481799999999"
"300","2026-06-01T13:13:53.371331","37.2842","127.0448"
"301","2026-06-01T13:13:53.372330","37.284217999999996","127.044782"
"302","2026-06-01T13:13:53.372330","37.284236","127.044764"
"303","2026-06-01T13:13:53.374331","37.284254","127.04474599999999"
"304","2026-06-01T13:13:53.375331","37.284272","127.04472799999999"
"305","2026-06-01T13:13:53.377331","37.284139999999994","127.044884"
"306","2026-06-01T13:13:53.381330","37.284158","127.044866"
"307","2026-06-01T13:13:53.382330","37.284175999999995","127.04484799999999"
"308","2026-06-01T13:13:53.383331","37.284194","127.04482999999999"
"309","2026-06-01T13:13:53.383331","37.284212","127.044812"
"310","2026-06-01T13:13:53.384330","37.284229999999994","127.044794"
"311","2026-06-01T13:13:53.386331","37.284248","127.044776"
"312","2026-06-01T13:13:53.386331","37.284265999999995","127.04475799999999"
"313","2026-06-01T13:13:53.387331","37.284284","127.04473999999999"
"314","2026-06-01T13:13:53.387331","37.284152","127.044896"
"315","2026-06-01T13:13:53.389331","37.28417","127.044878"
"316","2026-06-01T13:13:53.389331","37.284188","127.04485999999999"
"317","2026-06-01T13:13:53.390330","37.284206000000005","127.04484199999999"
"318","2026-06-01T13:13:53.391330","37.283227999999994","127.046672"
"319","2026-06-01T13:13:53.391330","37.283246","127.046654"
"320","2026-06-01T13:13:53.392330","37.281127999999995","127.042972"
"321","2026-06-01T13:13:53.393332","37.281146","127.04295400000001"
"322","2026-06-01T13:13:53.395331","37.281164","127.042936"
"323","2026-06-01T13:13:53.395331","37.281182","127.042918"
"324","2026-06-01T13:13:53.396331","37.2812","127.0429"
"325","2026-06-01T13:13:53.396331","37.281217999999996","127.042882"
"326","2026-06-01T13:13:53.397331","37.281236","127.04286400000001"
"327","2026-06-01T13:13:53.397331","37.281254","127.042846"
"328","2026-06-01T13:13:53.398331","37.281272","127.042828"
"329","2026-06-01T13:13:53.398331","37.28113999999999","127.042984"
"330","2026-06-01T13:13:53.398331","37.281158","127.042966"
"331","2026-06-01T13:13:53.399336","37.281175999999995","127.042948"
"332","2026-06-01T13:13:53.399336","37.281194","127.04293"
"333","2026-06-01T13:13:53.400336","37.281212","127.042912"
"334","2026-06-01T13:13:53.400336","37.281229999999994","127.042894"
"335","2026-06-01T13:13:53.401336","37.281248","127.042876"
"336","2026-06-01T13:13:53.401336","37.281265999999995","127.042858"
"337","2026-06-01T13:13:53.402336","37.281284","127.04284"
"338","2026-06-01T13:13:53.402336","37.283128","127.04517200000001"
"339","2026-06-01T13:13:53.403336","37.282128","127.045572"
"340","2026-06-01T13:13:53.403336","37.282146000000004","127.04555400000001"
"341","2026-06-01T13:13:53.404336","37.282164","127.045536"
"342","2026-06-01T13:13:53.404336","37.282182000000006","127.045518"
"343","2026-06-01T13:13:53.404336","37.2822","127.0455"
"344","2026-06-01T13:13:53.405336","37.281628","127.04477200000001"
"345","2026-06-01T13:13:53.405336","37.281646","127.04475400000001"
"346","2026-06-01T13:13:53.406335","37.281664","127.044736"
"347","2026-06-01T13:13:53.406335","37.281682","127.044718"
"348","2026-06-01T13:13:53.406335","37.2817","127.0447"
"349","2026-06-01T13:13:53.407336","37.281718","127.04468200000001"
"350","2026-06-01T13:13:53.407336","37.281736","127.04466400000001"
"351","2026-06-01T13:13:53.407336","37.281754","127.044646"
"352","2026-06-01T13:13:53.408336","37.281772000000004","127.044628"
"353","2026-06-01T13:13:53.408336","37.281639999999996","127.044784"
"354","2026-06-01T13:13:53.409337","37.281658","127.04476600000001"
"355","2026-06-01T13:13:53.409337","37.281676","127.044748"
"356","2026-06-01T13:13:53.410337","37.282128","127.044972"
"357","2026-06-01T13:13:53.411337","37.282146000000004","127.044954"
"358","2026-06-01T13:13:53.411337","37.282164","127.04493599999999"
"359","2026-06-01T13:13:53.411337","37.282182000000006","127.044918"
"360","2026-06-01T13:13:53.412336","37.2822","127.0449"
"361","2026-06-01T13:13:53.412336","37.282218","127.044882"
"362","2026-06-01T13:13:53.412336","37.282236000000005","127.044864"
"363","2026-06-01T13:13:53.412336","37.282254","127.04484599999999"
"364","2026-06-01T13:13:53.413846","37.283328","127.04437200000001"
"365","2026-06-01T13:13:53.413846","37.283346","127.04435400000001"
"366","2026-06-01T13:13:53.413846","37.283364","127.044336"
"367","2026-06-01T13:13:53.414853","37.283382","127.044318"
"368","2026-06-01T13:13:53.414853","37.2834","127.0443"
"369","2026-06-01T13:13:53.414853","37.283418","127.04428200000001"
"370","2026-06-01T13:13:53.415853","37.283436","127.04426400000001"
"371","2026-06-01T13:13:53.415853","37.283454","127.044246"
"372","2026-06-01T13:13:53.415853","37.283472","127.044228"
"373","2026-06-01T13:13:53.415853","37.283339999999995","127.04438400000001"
"374","2026-06-01T13:13:53.416853","37.283358","127.04436600000001"
"375","2026-06-01T13:13:53.416853","37.283376","127.044348"
"376","2026-06-01T13:13:53.418854","37.283394","127.04433"
"377","2026-06-01T13:13:53.418854","37.283412","127.044312"
"378","2026-06-01T13:13:53.419854","37.283429999999996","127.04429400000001"
"379","2026-06-01T13:13:53.419854","37.281327999999995","127.04387200000001"
"380","2026-06-01T13:13:53.419854","37.281346","127.04385400000001"
"381","2026-06-01T13:13:53.420853","37.281363999999996","127.043836"
"382","2026-06-01T13:13:53.420853","37.282528","127.043272"
"383","2026-06-01T13:13:53.420853","37.282546","127.043254"
"384","2026-06-01T13:13:53.421853","37.282564","127.043236"
"385","2026-06-01T13:13:53.421853","37.282582000000005","127.043218"
"386","2026-06-01T13:13:53.422853","37.2826","127.0432"
"387","2026-06-01T13:13:53.422853","37.282618","127.043182"
"388","2026-06-01T13:13:53.422853","37.282636000000004","127.043164"
"389","2026-06-01T13:13:53.423856","37.282654","127.043146"
"390","2026-06-01T13:13:53.423856","37.282672000000005","127.043128"
"391","2026-06-01T13:13:53.423856","37.28254","127.043284"
"392","2026-06-01T13:13:53.424853","37.282728","127.04477200000001"
"393","2026-06-01T13:13:53.424853","37.282746","127.04475400000001"
"394","2026-06-01T13:13:53.424853","37.282764","127.044736"
"395","2026-06-01T13:13:53.425853","37.282782000000005","127.044718"
"396","2026-06-01T13:13:53.426854","37.2828","127.0447"
"397","2026-06-01T13:13:53.427854","37.282818","127.04468200000001"
"398","2026-06-01T13:13:53.429853","37.281727999999994","127.045072"
"399","2026-06-01T13:13:53.430853","37.281746","127.04505400000001"
"400","2026-06-01T13:13:53.430853","37.281763999999995","127.045036"
"401","2026-06-01T13:13:53.430853","37.281782","127.045018"
"402","2026-06-01T13:13:53.431853","37.2818","127.045"
"403","2026-06-01T13:13:53.431853","37.281817999999994","127.044982"
"404","2026-06-01T13:13:53.432853","37.281836","127.04496400000001"
"405","2026-06-01T13:13:53.432853","37.281853999999996","127.044946"
"406","2026-06-01T13:13:53.433854","37.281872","127.044928"
"407","2026-06-01T13:13:53.435853","37.28173999999999","127.045084"
"408","2026-06-01T13:13:53.435853","37.281757999999996","127.045066"
"409","2026-06-01T13:13:53.436854","37.281775999999994","127.045048"
"410","2026-06-01T13:13:53.436854","37.281794","127.04503"
"411","2026-06-01T13:13:53.437855","37.281811999999995","127.045012"
"412","2026-06-01T13:13:53.437855","37.28182999999999","127.044994"
"413","2026-06-01T13:13:53.438854","37.281848","127.044976"
"414","2026-06-01T13:13:53.438854","37.281865999999994","127.044958"
"415","2026-06-01T13:13:53.438854","37.281884","127.04494"
"416","2026-06-01T13:13:53.439853","37.281752","127.045096"
"417","2026-06-01T13:13:53.439853","37.28177","127.045078"
"418","2026-06-01T13:13:53.439853","37.281788","127.04505999999999"
"419","2026-06-01T13:13:53.440853","37.281806","127.045042"
"420","2026-06-01T13:13:53.440853","37.283027999999995","127.043572"
"421","2026-06-01T13:13:53.441853","37.283046","127.043554"
"422","2026-06-01T13:13:53.441853","37.281428","127.044672"
"423","2026-06-01T13:13:53.443853","37.281446","127.04465400000001"
"424","2026-06-01T13:13:53.443853","37.281464","127.044636"
"425","2026-06-01T13:13:53.444853","37.281482000000004","127.044618"
"426","2026-06-01T13:13:53.444853","37.2815","127.0446"
"427","2026-06-01T13:13:53.444853","37.281518","127.044582"
"428","2026-06-01T13:13:53.445853","37.281536","127.04456400000001"
"429","2026-06-01T13:13:53.445853","37.281554","127.044546"
"430","2026-06-01T13:13:53.446853","37.281572000000004","127.044528"
"431","2026-06-01T13:13:53.446853","37.281439999999996","127.044684"
"432","2026-06-01T13:13:53.447853","37.281458","127.044666"
"433","2026-06-01T13:13:53.448854","37.281476","127.044648"
"434","2026-06-01T13:13:53.449854","37.281494","127.04463"
"435","2026-06-01T13:13:53.452855","37.281512","127.044612"
"436","2026-06-01T13:13:53.454855","37.28153","127.044594"
